y,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
2,0.26078966259870784,0.006447874481027325,0.06676962498849852,0.6312370305429413,0.8656716991164157,0.11746431450241808,0.12485988243570575,0.25865595025925864,0.111528425954879,0.610987576541491
1,0.2387511205174652,0.006488301664673408,0.06790584750446378,0.6361377487215194,0.5820895821476952,0.12708127940630592,0.12843867175990947,0.2703581171883562,0.11278863541360143,0.6443215723305018
0,0.09550044820698605,0.0054776632653279,0.06697013042231041,0.6530380186252722,0.5373133705256352,0.14700213764186312,0.1316198119739393,0.197251512582262,0.11089833132934104,0.7241340466061715
3,0.2956841200822767,0.005518087874486073,0.062358411478269864,0.6560415312602167,0.985074651789746,0.1030388836891132,0.11253294962281583,0.21024368579816474,0.14051322329784832,0.5939236160124577
0,0.2708907230452782,0.001313830691495532,0.059885461012527445,0.5865817511501896,0.8656716991164157,0.1312028334304683,0.12923395944678498,0.29176584246073634,0.12161010162465842,0.6586895858995753
2,0.26997243806002624,0.00570000376467367,0.06643544300105424,0.6924486489422222,0.8656716991164157,0.13051590500268676,0.1272457454963323,0.20267927488334808,0.10774781778635822,0.665357573762892
0,0.0,0.007498940064018915,0.06295994657297894,0.0,0.8208954874943557,0.1257074390932697,0.1324150996608148,0.24241067257280297,0.0617502028544594,0.6156089478321727
2,0.2837465640564034,0.00757979185682317,0.06028649067342463,0.3442457116487635,0.8656716991164157,0.10578658085771249,0.12605281923275513,0.2516010589517762,0.10522739886891337,0.5439085528847655
0,0.2644628025397156,0.006023408361402782,0.062024229490825575,0.8024893038560548,0.8358208357046099,0.10784736614105711,0.1280410331832078,0.13309005127495258,0.07309208798296124,0.5474127267270035
0,0.09550044820698605,0.005801067862057012,0.13440811938569752,0.4600060300807619,0.4029850696420509,0.07075336338106884,0.0656110814318827,0.39004948696208885,0.04410729063999193,0.1798303420054354
0,0.27180900803053015,0.006609578066635835,0.0646308565102004,0.7375684846159851,0.6119402785682033,0.13669824431019376,0.13122217339723766,0.2442113520091822,0.10585749349445134,0.6754400253491452
2,0.2773186435508408,0.0062053216771024685,0.06630176644742183,0.5839081459688362,0.8656716991164157,0.11540354576160032,0.12923395944678498,0.19888752386390512,0.11089833132934104,0.5795522592091246
0,0.0,0.0067712790777564365,0.07826548911523674,0.38238329850646746,0.0,0.09342191878522535,0.09106023474453806,0.14491426297302445,0.06048999339573698,0.36194448448070665
0,0.0,0.008165961562056224,0.06316045200679084,0.7279480457558819,0.0,0.11746431450241808,0.13122217339723766,0.3151791162712901,0.06427062177190426,0.5809460164249385
0,0.24793389597878362,0.005558512483644246,0.06516554393145657,0.6526586725907396,0.8656716991164157,0.13188976185824983,0.1129305987329897,0.17382364646237436,0.09199520965615114,0.7568658887579662
0,0.30211204058783925,0.006245748860748551,0.0,0.30992713632605495,0.8656716991164157,0.11540354576160032,0.12963159802348662,0.22354944947196606,0.10774781778635822,0.5775258877772842
2,0.2635445175544637,0.006953194967944033,0.06376198710149991,0.6578997563842618,0.8656716991164157,0.16348835373851264,0.1288363103366111,0.12282796647806254,0.07939311506892688,0.8223718278278933
0,0.26997243806002624,0.0020010644941119288,0.0,0.3332422997924648,0.4179104178523049,0.12708127940630592,0.13281274877098867,0.16290871443485083,0.06364050693871978,0.6206344789978024
0,0.27180900803053015,0.005639364276448501,0.06062067266086892,0.7129412972707406,0.8507463509061617,0.1312028334304683,0.12565517012258126,0.2592942628576702,0.11530905433104628,0.6774686256038254
3,0.2984389006468315,0.005457448386260904,0.06148954206956939,0.8095175448135183,0.985074651789746,0.11128199173743794,0.11253294962281583,0.29041527520633986,0.13295196654551375,0.6435278327966824
2,0.2598714520046569,0.005578727362711242,0.0672374835295752,0.6279002828576117,0.8656716991164157,0.11609047418938187,0.12207638079837756,0.2461990206426384,0.11215854078806346,0.6180517376645801
2,0.26170794758395977,0.006346812958131893,0.06396249253531182,0.684948839981931,0.8656716991164157,0.12776820783408746,0.12684809638615843,0.22771408302043503,0.10900802724508064,0.6534233418672484
0,0.07805325666080212,0.018696816824111662,0.06697013042231041,0.6523394609839869,0.4179104178523049,0.10784736614105711,0.1288363103366111,0.39786358209471734,0.05292875685104891,0.5425931759388174
2,0.2497703915580865,0.008125536952898051,0.06182372405701368,0.6645485324644502,0.8656716991164157,0.11746431450241808,0.1288363103366111,0.25577353658747604,0.111528425954879,0.5910901321097592
0,0.25528002707839714,0.005134046364019701,0.0,0.542518783986796,0.8507463509061617,0.12295972538214354,0.12406459474883023,0.17945414381211106,0.10900802724508064,0.6422548963523086
0,0.2672175831042704,0.007337236478410405,0.06075433042122792,0.6223010070377483,0.8358208357046099,0.13669824431019376,0.12406459474883023,0.19842056996522073,0.08569416236253902,0.709564510305334
0,0.27823685414489174,0.0059223442640194395,0.06817318181845518,0.6579387368038503,0.8507463509061617,0.13326361871381293,0.13201746108411316,0.26199637787736696,0.12287031108338084,0.6543861933340367
1,0.25068867654333843,0.005194683277756962,0.06362831054786752,0.6160281305525557,0.8358208357046099,0.1325766902860314,0.135198601298143,0.3159014067447615,0.12602082462636366,0.6380869047742872
1,0.23783283553221324,0.006104257579719127,0.0642966745227561,0.6289924476625474,0.8656716991164157,0.14974983481046245,0.12764338407303394,0.13392988770266298,0.09136509482296667,0.7603710841440058
0,0.25252524651384234,0.006043620665981868,0.06055382498741603,0.6727717371992401,0.8656716991164157,0.13326361871381293,0.13639152756172016,0.24974218330939735,0.1165692637897687,0.6331856304819756
1,0.24426075603777586,0.0069734072725231196,0.062358411478269864,0.7343699510403552,0.8358208357046099,0.1263943509785244,0.12565517012258126,0.2609638998956044,0.12476061516764123,0.6515100831945273
0,0.2681358680895224,0.007680855954206512,0.059751784458895056,0.7201184481847424,0.8507463509061617,0.1195250997857627,0.1272457454963323,0.2932977465552345,0.1165692637897687,0.6087036832040369
0,0.290174484561966,0.0054776632653279,0.06650227188123373,0.6979060265273639,0.6119402785682033,0.12776820783408746,0.12923395944678498,0.28013531050473245,0.10711770295317376,0.641718678724103
2,0.2369145505469613,0.007640428770560429,0.059551279025083156,0.7514051074570136,0.8656716991164157,0.13875902959353836,0.1264504578094568,0.25124830573483525,0.11089833132934104,0.7125615340839019
1,0.24793389597878362,0.0062659611653276374,0.019516250618674555,0.6268079992099334,0.8656716991164157,0.12502051066548817,0.12565517012258126,0.3381534095824754,0.12854124354380853,0.6462426318831622
1,0.2451790410230278,0.005275535070561216,0.06850736380589947,0.6756120787485288,0.7014925348210255,0.10509965242993095,0.12605281923275513,0.36348387059563153,0.1323218719199758,0.5416628281384427
3,0.2956841200822767,0.005518087874486073,0.062358411478269864,0.6560415312602167,0.985074651789746,0.09616961595382466,0.11452116357326851,0.1990936041850513,0.1235004057089188,0.5463570076418907
0,0.2626262325692117,0.005942556568598526,0.06737114128993421,0.6385914948289739,0.8656716991164157,0.1257074390932697,0.1280410331832078,0.2795317195277398,0.12097998679147395,0.635854552965003
0,0.26170794758395977,0.005376599167944559,0.05360283213126545,0.633063286969214,0.8507463509061617,0.17860072952212594,0.1288363103366111,0.1391381885926208,0.07498239206722163,0.9013939986716217
2,0.2773186435508408,0.0056595765810275875,0.06643544300105424,0.543227918632177,0.8656716991164157,0.10578658085771249,0.12843867175990947,0.2252190865099003,0.11089833132934104,0.5337645300675631
1,0.2635445175544637,0.0062659611653276374,0.085684340512464,0.49803725268379584,0.7910447910738476,0.11402968890603725,0.12525753154587962,0.3759385508048841,0.11971979754039802,0.5899717273822773
0,0.24701561099353167,0.005760640678410929,0.06529922048508897,0.5704011928959135,0.8507463509061617,0.14219365518991922,0.12684809638615843,0.17079006108006162,0.08506406773700104,0.7245505578743568
2,0.2662992981190185,0.007054259065327376,0.06182372405701368,0.7165156115986238,0.8656716991164157,0.13188976185824983,0.1272457454963323,0.22186856539719346,0.10396718941019094,0.6725225891194814
0,0.34435262917102166,0.006023408361402782,0.06028649067342463,0.5895178799500527,0.8358208357046099,0.11540354576160032,0.12963159802348662,0.2651263417138177,0.09640593265785638,0.5767085598684104
2,0.2708907230452782,0.005275535070561216,0.06650227188123373,0.6418148665378173,0.8656716991164157,0.1263943509785244,0.13201746108411316,0.19272293645712574,0.09577583803231843,0.6183730596239828
1,0.24058769048796907,0.0060031934823357854,0.06062067266086892,0.5755287818702067,0.8656716991164157,0.12776820783408746,0.13321038734769033,0.17616631772013913,0.10207686511828405,0.6206132123132061
0,0.2561983120636491,0.0077414928679437715,0.06095485464831321,0.6445381479855976,0.8656716991164157,0.1373851727379753,0.12605281923275513,0.26590907780065637,0.11530905433104628,0.7088524942756401
3,0.31680437717826737,0.0028904264914950076,0.059885461012527445,0.5308062374851164,0.8208954874943557,0.13669824431019376,0.10219424129385082,0.3057714602114443,0.1493346895089053,0.866315670407622
0,0.27180900803053015,0.005760640678410929,0.06496503849764468,0.5011045838715423,0.8358208357046099,0.13807210116575683,0.12684809638615843,0.31555759348017925,0.1134187502467859,0.7066380659166926
0,0.2690541530747743,0.005497875569906986,0.06610126101360994,0.6769419290387606,0.8507463509061617,0.13669824431019376,0.12963159802348662,0.20986630445440338,0.11530905433104628,0.683285760348053
0,0.2598714520046569,0.0045478740842987385,0.06683645386867802,0.6143614799296593,0.8656716991164157,0.14219365518991922,0.1272457454963323,0.1744462708863242,0.10522739886891337,0.7245281767783407
2,0.2828282790711515,0.007155323162710717,0.061890552937193186,0.7301820516321802,0.8656716991164157,0.11746431450241808,0.1280410331832078,0.27466607836012435,0.10711770295317376,0.5945662599312632
0,0.2773186435508408,0.006225533981681556,0.06362831054786752,0.6569068252694372,0.8507463509061617,0.11128199173743794,0.12684809638615843,0.24204448058876799,0.1045972840357289,0.5688461086982041
1,0.24242418606727195,0.00487127868102785,0.06175689517683418,0.5731884117392385,0.8507463509061617,0.17447917549796355,0.1288363103366111,0.15066680509173547,0.0756125069004061,0.8774348960848499
3,0.2865013446209582,0.0050936191803736194,0.06402932141549131,0.5837698130163939,0.985074651789746,0.11196892016521949,0.1057730200845823,0.20863224496623006,0.12476061516764123,0.6881311283341333
2,0.2662992981190185,0.005619151971869415,0.0643635034029356,0.6014609813724696,0.8656716991164157,0.13051590500268676,0.14474203247370473,0.2694577774701665,0.11719937862295317,0.5843706955858907
0,0.27180900803053015,0.005821280166636098,0.0,0.4895657854596141,0.7910447910738476,0.11815124293019963,0.1308245242870638,0.25985413458377316,0.11404884487232386,0.5854365372414009
0,0.2773186435508408,0.005336171984298476,0.06376198710149991,0.6715803387041933,0.8656716991164157,0.1325766902860314,0.1308245242870638,0.23907359022719016,0.10900802724508064,0.6567001757798281
0,0.2598714520046569,0.005518087874486073,0.0643635034029356,0.35869223544506185,0.8507463509061617,0.09754347280938774,0.09622958890902056,0.08948182882586705,0.07876302044338893,0.3714257111059271
0,0.28741962960621015,0.006124472458786123,0.05961812669853605,0.6854772148157443,0.8656716991164157,0.11815124293019963,0.12764338407303394,0.2898598446178603,0.11278863541360143,0.6008412320338307
0,0.2626262325692117,0.007013834456169202,0.0,0.5771635826380734,0.7014925348210255,0.13646927919595114,0.13944012509467352,0.22825607484182053,0.11761943497076298,0.6336524759992928
0,0.2690541530747743,0.0054776632653279,0.06924257545424094,0.6222230461985712,0.8358208357046099,0.12708127940630592,0.1324150996608148,0.22278909210458017,0.1134187502467859,0.6214148455945832
2,0.2708907230452782,0.005295747375140303,0.06810635293827567,0.6823319227888207,0.8507463509061617,0.1195250997857627,0.12923395944678498,0.2724096343847871,0.10585749349445134,0.5990914203693606
1,0.24150597547322103,0.006427662176448239,0.06496503849764468,0.7087391367334479,0.8656716991164157,0.14150672676213766,0.1431514570999537,0.2675373026721806,0.1323218719199758,0.6406204262697975
0,0.2690541530747743,0.006993619577102207,0.06770532327737849,0.4388894573533411,0.8656716991164157,0.14288058361770076,0.1272457454963323,0.27332116346270313,0.09892635157530123,0.7291921743058332
1,0.2433424710525239,0.0049521304738321045,0.06797267638464329,0.5666885456155881,0.8656716991164157,0.1195250997857627,0.1308245242870638,0.27462685792397007,0.11593916916423075,0.5920954240781218
3,0.2956841200822767,0.005376599167944559,0.06122218896230461,0.6464035036742015,0.985074651789746,0.12295972538214354,0.11650938805719341,0.19307009499420347,0.1272810340850861,0.6849952674661702
0,0.2681358680895224,0.0058617047757942705,0.06857421147935236,0.7575964578207497,0.8656716991164157,0.12433358223770662,0.12963159802348662,0.16380795828791264,0.07183187852423882,0.6229799435662058
0,0.2662992981190185,0.006286173469906724,0.0615563709497489,0.68765096742152,0.8507463509061617,0.13188976185824983,0.13002924713366049,0.2419862843827684,0.11215854078806346,0.6578398471919061
1,0.23324148499715452,0.006225533981681556,0.06516554393145657,0.6196201524490933,0.8656716991164157,0.13875902959353836,0.12287166848525308,0.3264747749150705,0.13673259492168105,0.7316046892946668
2,0.27823685414489174,0.005417023777102731,0.06563340247253326,0.6791546620641248,0.8656716991164157,0.10990813488187487,0.13201746108411316,0.2995038038055359,0.1184595880816756,0.539450628602335
0,0.25068867654333843,0.007236174955514972,0.06469768539037989,0.7949149804961232,0.8656716991164157,0.14494135235851852,0.12963159802348662,0.24235910923468243,0.0995564462008392,0.7262108451547621
0,0.2598714520046569,0.005679788885606674,0.0,0.7739047720233725,0.8656716991164157,0.134637475569376,0.13002924713366049,0.24206466757796505,0.10144677049274609,0.6724845133959683
2,0.258034882034153,0.005760640678410929,0.06489819082419179,0.5979362244682708,0.8656716991164157,0.1030388836891132,0.12525753154587962,0.19227051719066324,0.10774781778635822,0.5333189512348422
0,0.26997243806002624,0.006447874481027325,0.05948445014490366,0.6804347172451871,0.8059701392841017,0.14494135235851852,0.1324150996608148,0.25499414577313284,0.11278863541360143,0.710516124790305
0,0.25252524651384234,0.006043620665981868,0.06055382498741603,0.6727717371992401,0.8656716991164157,0.11128199173743794,0.13678917667189402,0.24912959470293405,0.10333707457700649,0.527220891945183
2,0.25252524651384234,0.005740428373831843,0.064497179956568,0.6671584379357443,0.8656716991164157,0.1373851727379753,0.12446224385900412,0.20927949751700034,0.10585749349445134,0.7156122353458614
0,0.2662992981190185,0.005619151971869415,0.06897522234697614,0.697232307019292,0.8656716991164157,0.12914206468965053,0.13360802592439197,0.2483916160550009,0.11593916916423075,0.626404622727158
2,0.07254362114049148,0.005356386863365472,0.016174430744231666,0.5543341294608662,0.8507463509061617,0.12158586852658046,0.12764338407303394,0.2758306946054597,0.10900802724508064,0.6170912078882499
0,0.290174484561966,0.005679788885606674,0.0,0.5056294024551247,0.6268656267784574,0.1195250997857627,0.1316198119739393,0.2322695366797594,0.1165692637897687,0.5903321466089947
3,0.32047751711927513,0.0060031934823357854,0.06255891691208176,0.7638764648705011,0.985074651789746,0.10647350928549403,0.1129305987329897,0.11118849456969992,0.09010488536424424,0.6133531005154524
0,0.28833791459146213,0.006043620665981868,0.06322728088697034,0.5154411781308912,0.8656716991164157,0.11883817135798116,0.12684809638615843,0.29134249245871763,0.09640593265785638,0.6073143836339026
3,0.32047751711927513,0.0060031934823357854,0.06255891691208176,0.7638764648705011,0.985074651789746,0.10990813488187487,0.11173767246941255,0.3025788590313706,0.13988312867231034,0.6387418072187114
0,0.26078966259870784,0.004527661779719652,0.06930940433442044,0.8392439177175632,0.8507463509061617,0.16142756845516804,0.13042688571036212,0.2368316808840748,0.10522739886891337,0.8031662471526789
2,0.25711659704890105,0.00531595967971939,0.06917572778078805,0.6095920829817073,0.8656716991164157,0.11196892016521949,0.12684809638615843,0.21793014148195575,0.09640593265785638,0.5730645273929758
1,0.24242418606727195,0.006548938578410666,0.06476453306383279,0.7538235572699017,0.8507463509061617,0.12295972538214354,0.12843867175990947,0.30576586553158114,0.1335820813786982,0.624107356452665
0,0.2800734241153956,0.0077414928679437715,0.06249208803190226,0.6268542290368234,0.8656716991164157,0.12227279695436201,0.13042688571036212,0.20873750569561483,0.10522739886891337,0.6071531654484912
0,0.30211204058783925,0.006245748860748551,0.0,0.30992713632605495,0.8656716991164157,0.11746431450241808,0.1280410331832078,0.29817682648994404,0.1165692637897687,0.5944240796076083
1,0.2387511205174652,0.006488301664673408,0.06790584750446378,0.6361377487215194,0.5820895821476952,0.12433358223770662,0.1308245242870638,0.27361572047364446,0.11719937862295317,0.6172333882119047
0,0.27180900803053015,0.005032982266636361,0.06991093942912951,0.7897342688158663,0.8656716991164157,0.12708127940630592,0.1316198119739393,0.2758687614993742,0.10333707457700649,0.6257474914598938
0,0.2662992981190185,0.006063832970560954,0.06336095744060273,0.7921632956328499,0.8507463509061617,0.11471661733381879,0.1272457454963323,0.28135818063317936,0.11215854078806346,0.5843023450188038
1,0.2451790410230278,0.0062053216771024685,0.07151500169289807,0.45853095395901416,0.7611940946533395,0.10235195526133166,0.1308245242870638,0.29300993776639617,0.12791114891827055,0.5071252680159466
0,0.27456378859508496,0.006164897067944296,0.06884154579334376,0.5422846637837793,0.8656716991164157,0.11265584859300103,0.13002924713366049,0.14978659468563094,0.0995564462008392,0.5618646926230422
3,0.3094581716874528,0.0057202160692527565,0.002539779345921922,0.7024982289460275,1.0,0.12364665380992508,0.11253294962281583,0.2799707000271083,0.15248520305188812,0.7130966373006876
2,0.23140491502665064,0.007074471369906462,0.062358411478269864,0.751841260322532,0.8805970473266698,0.13601131588241222,0.13002924713366049,0.26928088176768816,0.10963812187061861,0.6793483590663313
0,0.29292926512652084,0.006993619577102207,0.06302677545315845,0.6129466570784341,0.8656716991164157,0.11815124293019963,0.12963159802348662,0.22007353831778936,0.11467895970550832,0.5909882563324572
2,0.2708907230452782,0.0050936191803736194,0.06857421147935236,0.7628552491829264,0.8656716991164157,0.15043676323824395,0.12525753154587962,0.20435566014338533,0.10207686511828405,0.7789251056090556
0,0.24058769048796907,0.00553830017906516,0.06757166551701949,0.8062339198341525,0.8656716991164157,0.134637475569376,0.1272457454963323,0.23186527780180993,0.08128343936083376,0.6858326547806022
2,0.2809917091006476,0.005740428373831843,0.06483136194401229,0.5587667260761536,0.8656716991164157,0.1373851727379753,0.1324150996608148,0.15461976363919508,0.10648760832763579,0.6730901960026806
3,0.5032139230571808,0.005598939667290328,0.06269259346571415,0.39411367141954434,0.985074651789746,0.0968565443816062,0.11253294962281583,0.3208420858350781,0.1272810340850861,0.5584636018371445
0,0.28466477465045437,0.0,0.060486996107236526,0.5817521009317151,0.8208954874943557,0.12502051066548817,0.12764338407303394,0.2286838659814626,0.1165692637897687,0.6343487974014899
2,0.2773186435508408,0.008327662573176825,0.059350773591271264,0.6563394700160353,0.8656716991164157,0.1105950633096564,0.12963159802348662,0.26889675220182374,0.10900802724508064,0.5526286365101984
